-11440
-11397
-11420
-11344
-11392
-11371
-11413
-11400
-11389
-11381
-11371
-11347
-11384
-11400
-11406
-11381
-11461
-11454
-11613
-11435
-11424
-11417
-11453
-11428
-11475
-11407
-11379
-11359
-11393
-11320
-11399
-11359
-11347
-11384
-11355
-11344
-11396
-11359
-11351
-11372
-11400
-11311
-11357
-11309
-11383
-11327
-11375
-11375
-11324
-11386
-11387
-11385
-11335
-11349
-11317
-11406
-11389
-11433
-11410
-11422
-11407
-11487
-11449
-11313
-11378
-11404
-11453
-11344
-11309
-11339
-11321
-11320
-11303
-11278
-11397
-11502
-11464
-11420
-11562
-11402
-11354
-11367
-11330
-11395
-11371
-11329
-11344
-11319
-11332
-11351
-11346
-11334
-11324
-11319
-11316
-11337
-11329
-11329
-11340
-11303
-11384
-11308
-11336
-11346
-11334
-11363
-11290
-11297
-11312
-11373
-11352
-11406
-11370
-11365
-11366
-11318
-11361
-11352
-11362
-11388
-11337
-11352
-11404
-11342
-11320
-11353
-11396
-11363
-11323
-11350
-11319
-11344
-11331
-11392
-11356
-11351
-11399
-11389
-11322
-11352
-11355
-11363
-11337
-11390
-11392
-11349
-11327
-11406
-11354
-11381
-11413
-11329
-11300
-11340
-11341
-11334
-11166
-11524
-11389
-11295
-11303
-11361
-11354
-11319
-11337
-11381
-11374
-11280
-11350
-11322
-11376
-11375
-11417
-11375
-11361
-11337
-11386
-11234
-11306
-11358
-11359
-11288
-11296
-11291
-11300
-11376
-11308
-11339
-11283
-11330
-11281
-11340
-11314
-11362
-11313
-11311
-11367
-11314
-11341
-11330
-11368
-11325
-11338
-11294
-11291
-11349
-11375
-11248
-11357
