"time";"Weight - weight (kg) (weight_kg)"
2021-02-01T16:21:40Z;27.4160096
2021-02-01T16:31:40Z;27.4160096
2021-02-01T16:41:40Z;27.4160096
2021-02-01T16:51:40Z;27.4160096
2021-02-01T17:01:40Z;27.4160096
2021-02-01T17:11:40Z;27.4160096
2021-02-01T17:21:40Z;27.4160096
2021-02-01T17:31:40Z;27.4183189
2021-02-01T17:41:39Z;27.4160096
2021-02-01T17:51:39Z;27.4160096
2021-02-01T18:01:40Z;27.4183189
2021-02-01T18:11:39Z;27.4160096
2021-02-01T18:21:39Z;27.4206282
2021-02-01T18:31:39Z;27.4183189
2021-02-01T18:41:39Z;27.4183189
2021-02-01T18:51:40Z;27.4183189
2021-02-01T19:01:39Z;26.7670963
2021-02-01T19:11:39Z;27.4183189
2021-02-01T19:21:39Z;27.4183189
2021-02-01T19:31:39Z;27.4206282
2021-02-01T19:41:39Z;27.4183189
2021-02-01T19:51:39Z;27.4183189
2021-02-01T20:01:39Z;27.4206282
2021-02-01T20:11:39Z;27.4206282
2021-02-01T20:21:39Z;27.4206282
2021-02-01T20:31:39Z;27.4206282
2021-02-01T20:41:39Z;27.4206282
2021-02-01T20:51:39Z;27.4206282
2021-02-01T21:01:39Z;27.4183189
2021-02-01T21:11:39Z;27.4206282
2021-02-01T21:21:39Z;27.4206282
2021-02-01T21:31:39Z;27.4229375
2021-02-01T21:41:39Z;27.4206282
2021-02-01T21:51:39Z;27.4206282
2021-02-01T22:01:39Z;27.4206282
2021-02-01T22:11:39Z;27.4206282
2021-02-01T22:21:39Z;27.4229375
2021-02-01T22:31:39Z;27.4206282
2021-02-01T22:41:39Z;27.4206282
2021-02-01T22:51:39Z;27.4183189
2021-02-01T23:01:39Z;27.4206282
2021-02-01T23:11:39Z;27.4206282
2021-02-01T23:21:39Z;27.4229375
2021-02-01T23:31:39Z;27.4206282
2021-02-01T23:41:39Z;27.4206282
2021-02-01T23:51:39Z;27.4206282
2021-02-02T00:01:39Z;27.4206282
2021-02-02T00:11:39Z;27.4206282
2021-02-02T00:21:39Z;27.4206282
2021-02-02T00:31:39Z;27.4183189
2021-02-02T00:41:39Z;27.4206282
2021-02-02T00:51:39Z;27.4183189
2021-02-02T01:01:39Z;27.4206282
2021-02-02T01:11:39Z;27.4206282
2021-02-02T01:21:39Z;27.4206282
2021-02-02T01:31:39Z;27.4206282
2021-02-02T01:41:39Z;27.4206282
2021-02-02T01:51:39Z;27.4206282
2021-02-02T02:01:39Z;27.4183189
2021-02-02T02:11:39Z;27.4183189
2021-02-02T02:21:39Z;27.4183189
2021-02-02T02:31:39Z;27.4183189
2021-02-02T02:41:39Z;27.4183189
2021-02-02T02:51:39Z;27.4183189
2021-02-02T03:01:39Z;27.4183189
2021-02-02T03:11:39Z;27.4206282
2021-02-02T03:21:39Z;27.4206282
2021-02-02T03:31:39Z;27.4183189
2021-02-02T03:41:39Z;27.4206282
2021-02-02T03:51:39Z;27.4183189
2021-02-02T04:01:39Z;27.4183189
2021-02-02T04:11:39Z;27.4206282
2021-02-02T04:21:39Z;27.4206282
2021-02-02T04:31:39Z;27.4206282
2021-02-02T04:41:39Z;27.4206282
2021-02-02T04:51:39Z;27.4206282
2021-02-02T05:01:39Z;27.4229375
2021-02-02T05:11:39Z;27.4206282
2021-02-02T05:21:39Z;27.4229375
2021-02-02T05:31:39Z;27.4229375
2021-02-02T05:41:39Z;27.4206282
2021-02-02T05:51:39Z;27.4229375
2021-02-02T06:01:39Z;27.4229375
2021-02-02T06:11:39Z;27.4252468
2021-02-02T06:21:39Z;27.4252468
2021-02-02T06:31:39Z;27.4229375
2021-02-02T06:41:39Z;27.4229375
2021-02-02T06:51:39Z;27.4252468
2021-02-02T07:01:39Z;27.4229375
2021-02-02T07:11:39Z;27.4229375
2021-02-02T07:21:39Z;27.4229375
2021-02-02T07:31:39Z;27.4229375
2021-02-02T07:41:39Z;27.4229375
2021-02-02T07:51:39Z;27.4229375
2021-02-02T08:01:39Z;27.4229375
2021-02-02T08:11:39Z;27.4206282
2021-02-02T08:21:39Z;27.4229375
2021-02-02T08:31:39Z;27.4229375
2021-02-02T08:41:39Z;27.4206282
2021-02-02T08:51:39Z;27.4206282
2021-02-02T09:01:39Z;27.4183189
2021-02-02T09:11:39Z;27.4183189
2021-02-02T09:21:39Z;27.4183189
2021-02-02T09:31:39Z;27.4160096
2021-02-02T09:41:39Z;27.4160096
2021-02-02T09:51:39Z;27.4160096
2021-02-02T10:01:39Z;27.4160096
2021-02-02T10:11:39Z;27.4160096
2021-02-02T10:21:39Z;27.4137003
2021-02-02T10:31:39Z;27.4137003
2021-02-02T10:41:39Z;27.4137003
2021-02-02T10:51:39Z;27.4137003
2021-02-02T11:01:39Z;27.4137003
2021-02-02T11:11:39Z;27.411391
2021-02-02T11:21:39Z;27.411391
2021-02-02T11:31:39Z;27.411391
2021-02-02T11:41:39Z;27.4090817
2021-02-02T11:51:39Z;27.4090817
2021-02-02T12:01:39Z;27.411391
2021-02-02T12:11:39Z;27.411391
2021-02-02T12:21:39Z;27.4090817
2021-02-02T12:31:39Z;27.4067724
2021-02-02T12:41:39Z;27.4090817
2021-02-02T12:51:39Z;27.4067724
2021-02-02T13:01:38Z;27.4067724
2021-02-02T13:11:39Z;27.4067724
2021-02-02T13:21:39Z;27.4044631
2021-02-02T13:31:39Z;27.4067724
2021-02-02T13:51:53Z;27.4021538
2021-02-02T14:01:53Z;27.4044631
2021-02-02T14:11:53Z;27.4021538
2021-02-02T14:21:53Z;27.4021538
2021-02-02T14:31:53Z;27.4044631
2021-02-02T14:41:53Z;27.4021538
2021-02-02T14:51:53Z;27.4021538
2021-02-02T15:01:54Z;27.4021538
2021-02-02T15:11:53Z;27.4021538
2021-02-02T15:21:53Z;27.4021538
2021-02-02T15:31:53Z;27.3998445
2021-02-02T15:41:53Z;27.4021538
2021-02-02T15:51:53Z;27.3998445
2021-02-02T16:01:53Z;27.3998445
2021-02-02T16:11:53Z;27.3975352
2021-02-02T16:21:53Z;27.3975352
2021-02-02T16:31:53Z;27.3998445
2021-02-02T16:41:53Z;27.3998445
2021-02-02T16:51:53Z;27.3975352
2021-02-02T17:01:53Z;27.3998445
2021-02-02T17:11:53Z;27.3975352
2021-02-02T17:21:53Z;27.3952259
2021-02-02T17:31:53Z;27.3975352
2021-02-02T17:41:53Z;27.3929166
2021-02-02T17:51:53Z;27.3952259
2021-02-02T18:01:53Z;27.3929166
2021-02-02T18:11:53Z;27.3929166
2021-02-02T18:21:53Z;27.3906073
2021-02-02T18:31:53Z;27.3859887
2021-02-02T18:41:53Z;27.3859887
2021-02-02T18:51:53Z;27.3859887
2021-02-02T19:01:53Z;27.3836794
2021-02-02T19:11:53Z;27.3790608
2021-02-02T19:21:53Z;27.3813701
2021-02-02T19:31:53Z;27.3790608
2021-02-02T19:41:53Z;27.3767515
2021-02-02T20:01:53Z;27.3744422
2021-02-02T20:11:53Z;27.3721329
2021-02-02T20:21:53Z;27.3721329
2021-02-02T20:31:53Z;27.3675143
2021-02-02T20:41:53Z;27.3675143
2021-02-02T20:51:53Z;27.3675143
2021-02-02T21:01:53Z;27.3628957
2021-02-02T21:11:53Z;27.365205
2021-02-02T21:21:53Z;27.365205
2021-02-02T21:31:53Z;27.3628957
2021-02-02T21:41:53Z;27.3628957
2021-02-02T21:51:53Z;27.3628957
2021-02-02T22:01:53Z;27.3628957
2021-02-02T22:11:53Z;27.3628957
2021-02-02T22:21:53Z;27.3628957
2021-02-02T22:31:53Z;27.3628957
2021-02-02T22:41:53Z;27.3628957
2021-02-02T22:51:53Z;27.3605864
2021-02-02T23:01:53Z;27.3628957
2021-02-02T23:11:53Z;27.3605864
2021-02-02T23:21:53Z;27.3605864
2021-02-02T23:31:53Z;27.3628957
2021-02-02T23:41:53Z;27.365205
2021-02-02T23:51:53Z;27.3628957
2021-02-03T00:01:53Z;27.365205
2021-02-03T00:11:53Z;27.3628957
2021-02-03T00:21:53Z;27.3628957
2021-02-03T00:31:53Z;27.365205
2021-02-03T00:41:53Z;27.3605864
2021-02-03T00:51:53Z;27.365205
2021-02-03T01:01:53Z;27.3628957
2021-02-03T01:11:53Z;27.365205
2021-02-03T01:21:53Z;27.365205
2021-02-03T01:31:53Z;27.365205
2021-02-03T01:41:53Z;27.365205
2021-02-03T01:51:53Z;27.365205
2021-02-03T02:01:53Z;27.3675143
2021-02-03T02:11:53Z;27.365205
2021-02-03T02:21:53Z;27.3628957
2021-02-03T02:31:53Z;27.3675143
2021-02-03T02:41:53Z;27.3698236
2021-02-03T02:51:53Z;27.3721329
2021-02-03T03:01:53Z;27.3675143
2021-02-03T03:11:53Z;27.3675143
2021-02-03T03:21:53Z;27.3675143
2021-02-03T03:31:53Z;27.3698236
2021-02-03T03:41:53Z;27.365205
2021-02-03T03:51:53Z;27.3628957
2021-02-03T04:01:53Z;27.3605864
2021-02-03T04:11:53Z;27.3628957
2021-02-03T04:21:53Z;27.3628957
2021-02-03T04:31:53Z;27.3628957
2021-02-03T04:41:53Z;27.365205
2021-02-03T04:51:53Z;27.3605864
2021-02-03T05:01:53Z;27.3628957
2021-02-03T05:11:53Z;27.3628957
2021-02-03T05:21:53Z;27.3675143
2021-02-03T05:31:53Z;27.3628957
2021-02-03T05:41:53Z;27.3628957
2021-02-03T05:51:53Z;27.3628957
2021-02-03T06:01:53Z;27.3582771
2021-02-03T06:11:53Z;27.3605864
2021-02-03T06:21:53Z;27.3582771
2021-02-03T06:31:53Z;27.3582771
2021-02-03T06:41:53Z;27.3559678
2021-02-03T06:51:53Z;27.3582771
2021-02-03T07:01:53Z;27.3559678
2021-02-03T07:11:53Z;27.3582771
2021-02-03T07:21:53Z;27.3582771
2021-02-03T07:31:53Z;27.3582771
2021-02-03T07:41:53Z;27.3605864
2021-02-03T07:51:53Z;27.3559678
2021-02-03T08:01:53Z;27.3559678
2021-02-03T08:11:53Z;27.3559678
2021-02-03T08:21:53Z;27.3536585
2021-02-03T08:31:53Z;27.3536585
2021-02-03T08:41:53Z;27.3559678
2021-02-03T08:51:53Z;27.3559678
2021-02-03T09:01:53Z;27.3582771
2021-02-03T09:11:53Z;27.3559678
2021-02-03T09:22:40Z;27.3536585
2021-02-03T09:31:53Z;27.3559678
2021-02-03T09:41:52Z;27.3605864
2021-02-03T09:51:52Z;27.3605864
2021-02-03T10:01:53Z;27.3605864
2021-02-03T10:11:52Z;27.3605864
2021-02-03T10:21:53Z;27.3605864
2021-02-03T10:31:52Z;27.3605864
2021-02-03T10:41:52Z;27.3582771
2021-02-03T10:51:53Z;27.3605864
2021-02-03T11:01:52Z;27.3582771
2021-02-03T11:11:52Z;27.3582771
2021-02-03T11:21:52Z;27.3559678
2021-02-03T11:31:52Z;27.3559678
2021-02-03T11:41:52Z;27.3559678
2021-02-03T11:51:52Z;27.3536585
2021-02-03T12:01:52Z;27.3513492
2021-02-03T12:11:53Z;27.3559678
2021-02-03T12:21:52Z;27.3536585
2021-02-03T12:31:52Z;27.3536585
2021-02-03T12:41:52Z;27.3467306
2021-02-03T12:51:52Z;27.3490399
2021-02-03T13:01:53Z;27.3536585
2021-02-03T13:11:52Z;27.3513492
2021-02-03T13:21:52Z;27.3513492
2021-02-03T13:31:52Z;27.3536585
2021-02-03T13:42:07Z;27.3444213
2021-02-03T13:52:07Z;27.3444213
2021-02-03T14:02:07Z;27.3444213
2021-02-03T14:12:07Z;27.3444213
2021-02-03T14:22:07Z;27.3467306
2021-02-03T14:32:07Z;27.3444213
2021-02-03T14:42:07Z;27.3490399
2021-02-03T14:52:07Z;27.3467306
2021-02-03T15:02:07Z;27.3490399
2021-02-03T15:12:07Z;27.3490399
2021-02-03T15:22:07Z;27.3513492
2021-02-03T15:32:07Z;27.3490399
2021-02-03T15:42:07Z;27.3513492
2021-02-03T15:52:07Z;27.3490399
2021-02-03T16:02:07Z;27.3513492
2021-02-03T16:12:07Z;27.3536585
2021-02-03T16:22:07Z;27.3536585
2021-02-03T16:32:07Z;27.3559678
2021-02-03T16:42:07Z;27.3559678
2021-02-03T16:52:07Z;27.3536585
2021-02-03T17:02:07Z;27.3559678
2021-02-03T17:12:07Z;27.3559678
2021-02-03T17:22:07Z;27.3559678
2021-02-03T17:42:07Z;27.3559678
2021-02-03T17:52:07Z;27.3582771
2021-02-03T18:02:07Z;27.3605864
2021-02-03T18:12:07Z;27.3582771
2021-02-03T18:22:07Z;27.3582771
2021-02-03T18:32:07Z;27.3582771
2021-02-03T18:42:07Z;27.3605864
2021-02-03T18:52:07Z;27.3605864
2021-02-03T19:02:07Z;27.3628957
2021-02-03T19:12:07Z;27.3605864
2021-02-03T19:22:07Z;27.3628957
2021-02-03T19:32:07Z;27.3628957
2021-02-03T19:42:07Z;27.3605864
2021-02-03T19:52:07Z;27.3605864
2021-02-03T20:02:07Z;27.3628957
2021-02-03T20:12:07Z;27.3582771
2021-02-03T20:22:07Z;27.3605864
2021-02-03T20:32:07Z;27.3605864
2021-02-03T20:42:07Z;27.3605864
2021-02-03T20:52:07Z;27.3628957
2021-02-03T21:02:07Z;27.3582771
2021-02-03T21:12:07Z;27.3582771
2021-02-03T21:22:07Z;27.3582771
2021-02-03T21:32:07Z;27.3605864
2021-02-03T21:42:07Z;27.3582771
2021-02-03T21:52:07Z;27.3605864
2021-02-03T22:02:07Z;27.3582771
2021-02-03T22:12:07Z;27.3605864
2021-02-03T22:22:07Z;27.3559678
2021-02-03T22:32:07Z;27.3582771
2021-02-03T22:42:07Z;27.3605864
2021-02-03T22:52:07Z;27.3582771
2021-02-03T23:02:07Z;27.3582771
2021-02-03T23:12:07Z;27.3582771
2021-02-03T23:22:07Z;27.3605864
2021-02-03T23:32:07Z;27.3605864
2021-02-03T23:42:07Z;27.3582771
2021-02-04T00:02:07Z;27.3605864
2021-02-04T00:12:07Z;27.3582771
2021-02-04T00:22:07Z;27.3559678
2021-02-04T00:32:07Z;27.3605864
2021-02-04T00:42:07Z;27.3605864
2021-02-04T00:52:07Z;27.3605864
2021-02-04T01:02:07Z;27.3605864
2021-02-04T01:12:07Z;27.3605864
2021-02-04T01:22:07Z;27.3582771
2021-02-04T01:32:07Z;27.3605864
2021-02-04T01:42:07Z;27.3582771
2021-02-04T01:52:07Z;27.3582771
2021-02-04T02:02:07Z;27.3582771
2021-02-04T02:12:07Z;27.3582771
2021-02-04T02:22:07Z;27.3582771
2021-02-04T02:32:07Z;27.3582771
2021-02-04T02:42:07Z;27.3605864
2021-02-04T02:52:07Z;27.3582771
2021-02-04T03:02:07Z;27.3605864
2021-02-04T03:12:07Z;27.3605864
2021-02-04T03:22:07Z;27.3605864
2021-02-04T03:32:07Z;27.3582771
2021-02-04T03:42:07Z;27.3582771
2021-02-04T03:52:07Z;27.3582771
2021-02-04T04:02:07Z;27.3582771
2021-02-04T04:12:07Z;27.3582771
2021-02-04T04:22:07Z;27.3582771
2021-02-04T04:32:07Z;27.3582771
2021-02-04T04:42:07Z;27.3582771
2021-02-04T04:52:07Z;27.3559678
2021-02-04T05:02:07Z;27.3582771
2021-02-04T05:12:07Z;27.3605864
2021-02-04T05:22:07Z;27.3559678
2021-02-04T05:32:07Z;27.3582771
2021-02-04T05:42:07Z;27.3605864
2021-02-04T05:52:07Z;27.3582771
2021-02-04T06:02:07Z;27.3582771
2021-02-04T06:12:07Z;27.3605864
2021-02-04T06:22:07Z;27.3605864
2021-02-04T06:32:07Z;27.3628957
2021-02-04T06:42:07Z;27.3628957
2021-02-04T06:52:07Z;27.3605864
2021-02-04T07:02:07Z;27.3628957
2021-02-04T07:12:07Z;27.3628957
2021-02-04T07:22:07Z;27.365205
2021-02-04T07:32:07Z;27.3628957
2021-02-04T07:42:07Z;27.365205
2021-02-04T07:52:06Z;27.365205
2021-02-04T08:02:07Z;27.3675143
2021-02-04T08:12:06Z;27.365205
2021-02-04T08:22:06Z;27.365205
2021-02-04T08:32:06Z;27.365205
2021-02-04T08:42:06Z;27.365205
2021-02-04T08:52:07Z;27.3628957
2021-02-04T09:02:07Z;27.365205
2021-02-04T09:12:06Z;27.3605864
2021-02-04T09:22:06Z;27.3605864
2021-02-04T09:32:06Z;27.3628957
2021-02-04T09:42:06Z;27.3605864
2021-02-04T09:52:06Z;27.3582771
2021-02-04T10:02:07Z;27.3582771
2021-02-04T10:12:06Z;27.3559678
2021-02-04T10:22:06Z;27.3536585
2021-02-04T10:32:06Z;27.3536585
2021-02-04T10:42:06Z;27.3536585
2021-02-04T10:52:06Z;27.3513492
2021-02-04T11:02:06Z;27.3467306
2021-02-04T11:12:06Z;27.3490399
2021-02-04T11:22:06Z;27.3467306
2021-02-04T11:32:07Z;27.3490399
2021-02-04T11:42:06Z;27.3444213
2021-02-04T11:52:06Z;27.3444213
2021-02-04T12:02:06Z;27.342112
2021-02-04T12:12:06Z;27.342112
2021-02-04T12:22:06Z;27.3444213
2021-02-04T12:32:06Z;27.342112
2021-02-04T12:42:06Z;27.3398027
2021-02-04T12:52:06Z;27.3398027
2021-02-04T13:02:06Z;27.3351841
2021-02-04T13:12:06Z;27.3374934
2021-02-04T13:22:06Z;27.3351841
2021-02-04T13:32:06Z;27.3351841
2021-02-04T13:42:21Z;27.3305655
2021-02-04T13:52:21Z;27.3305655
2021-02-04T14:02:21Z;27.3328748
2021-02-04T14:12:21Z;27.3305655
2021-02-04T14:22:21Z;27.3305655
2021-02-04T14:32:21Z;27.3305655
2021-02-04T14:42:21Z;27.3259469
2021-02-04T14:52:21Z;27.3305655
2021-02-04T15:02:21Z;27.3259469
2021-02-04T15:12:21Z;27.3305655
2021-02-04T15:22:21Z;27.3282562
2021-02-04T15:32:21Z;27.3282562
2021-02-04T15:42:21Z;27.3305655
2021-02-04T15:52:21Z;27.3305655
2021-02-04T16:02:21Z;27.3305655
2021-02-04T16:12:21Z;27.3305655
2021-02-04T16:22:21Z;27.3305655
2021-02-04T16:32:21Z;27.3328748
2021-02-04T16:42:21Z;27.3328748
2021-02-04T16:52:23Z;27.3351841
2021-02-04T17:02:21Z;27.3374934
2021-02-04T17:12:21Z;27.3351841
2021-02-04T17:22:21Z;27.3351841
2021-02-04T17:32:21Z;27.3374934
2021-02-04T17:42:21Z;27.3374934
2021-02-04T17:52:21Z;27.3398027
2021-02-04T18:02:21Z;27.342112
2021-02-04T18:12:21Z;27.3398027
2021-02-04T18:22:21Z;27.342112
2021-02-04T18:32:21Z;27.3444213
2021-02-04T18:42:21Z;27.3444213
2021-02-04T18:52:21Z;27.3467306
2021-02-04T19:02:21Z;27.3467306
2021-02-04T19:12:21Z;27.3467306
2021-02-04T19:22:21Z;27.3467306
2021-02-04T19:32:21Z;27.3490399
2021-02-04T19:42:21Z;27.3490399
2021-02-04T19:52:21Z;27.3467306
2021-02-04T20:02:21Z;27.3467306
2021-02-04T20:12:21Z;27.3490399
2021-02-04T20:22:21Z;27.3467306
2021-02-04T20:32:21Z;27.3490399
2021-02-04T20:42:21Z;27.3490399
2021-02-04T20:52:21Z;27.3513492
2021-02-04T21:02:21Z;27.3536585
2021-02-04T21:12:21Z;27.3536585
2021-02-04T21:22:21Z;27.3536585
2021-02-04T21:32:21Z;27.3559678
2021-02-04T21:42:21Z;27.3559678
2021-02-04T21:52:21Z;27.3559678
2021-02-04T22:02:21Z;27.3559678
2021-02-04T22:12:21Z;27.3582771
2021-02-04T22:22:21Z;27.3559678
2021-02-04T22:32:21Z;27.3582771
2021-02-04T22:42:21Z;27.3582771
2021-02-04T22:52:21Z;27.3605864
2021-02-04T23:02:21Z;27.3605864
2021-02-04T23:12:21Z;27.3582771
2021-02-04T23:22:21Z;27.3582771
2021-02-04T23:32:21Z;27.3582771
2021-02-04T23:42:21Z;27.3582771
2021-02-04T23:52:21Z;27.3559678
2021-02-05T00:02:21Z;27.3582771
2021-02-05T00:12:21Z;27.3605864
2021-02-05T00:22:21Z;27.3582771
2021-02-05T00:32:21Z;27.3582771
2021-02-05T00:42:21Z;27.3605864
2021-02-05T00:52:21Z;27.3605864
2021-02-05T01:02:21Z;27.3605864
2021-02-05T01:12:21Z;27.3582771
2021-02-05T01:22:21Z;27.3605864
2021-02-05T01:32:21Z;27.3605864
2021-02-05T01:42:21Z;27.3605864
2021-02-05T01:52:21Z;27.3582771
2021-02-05T02:02:21Z;27.3605864
2021-02-05T02:12:21Z;27.3605864
2021-02-05T02:22:21Z;27.3605864
2021-02-05T02:32:21Z;27.3605864
2021-02-05T02:42:21Z;27.3605864
2021-02-05T02:52:21Z;27.3605864
2021-02-05T03:02:21Z;27.3605864
2021-02-05T03:12:21Z;27.3605864
2021-02-05T03:22:21Z;27.3605864
2021-02-05T03:42:21Z;27.3605864
2021-02-05T03:52:21Z;27.3605864
2021-02-05T04:02:20Z;27.3605864
2021-02-05T04:12:20Z;27.3628957
2021-02-05T04:22:21Z;27.3628957
2021-02-05T04:32:21Z;27.365205
2021-02-05T04:42:20Z;27.3628957
2021-02-05T04:52:21Z;27.3628957
2021-02-05T05:02:21Z;27.3605864
2021-02-05T05:12:20Z;27.3628957
2021-02-05T05:22:20Z;27.3628957
2021-02-05T05:32:21Z;27.3628957
2021-02-05T05:42:20Z;27.3628957
2021-02-05T05:52:20Z;27.3628957
2021-02-05T06:02:20Z;27.3628957
2021-02-05T06:12:20Z;27.3628957
2021-02-05T06:22:20Z;27.365205
2021-02-05T06:32:20Z;27.365205
2021-02-05T06:42:20Z;27.365205
2021-02-05T06:52:20Z;27.365205
2021-02-05T07:02:20Z;27.3628957
2021-02-05T07:12:20Z;27.365205
2021-02-05T07:22:20Z;27.3628957
2021-02-05T07:32:20Z;27.365205
2021-02-05T07:42:20Z;27.3628957
2021-02-05T07:52:20Z;27.365205
2021-02-05T08:02:20Z;27.365205
2021-02-05T08:12:20Z;27.3628957
2021-02-05T08:22:20Z;27.3628957
2021-02-05T08:32:20Z;27.365205
2021-02-05T08:42:20Z;27.365205
2021-02-05T08:52:20Z;27.365205
2021-02-05T09:02:20Z;27.3628957
2021-02-05T09:12:20Z;27.3628957
2021-02-05T09:22:20Z;27.3605864
2021-02-05T09:32:20Z;27.3628957
2021-02-05T09:42:20Z;27.3605864
2021-02-05T09:52:20Z;27.3582771
2021-02-05T10:02:20Z;27.3582771
2021-02-05T10:12:20Z;27.3582771
2021-02-05T10:22:20Z;27.3536585
2021-02-05T10:32:20Z;27.3559678
2021-02-05T10:42:20Z;26.7024359
2021-02-05T10:52:20Z;27.3490399
2021-02-05T11:02:20Z;27.3467306
2021-02-05T11:12:20Z;27.3444213
2021-02-05T11:22:20Z;27.342112
2021-02-05T11:32:20Z;27.3444213
2021-02-05T11:42:20Z;27.342112
2021-02-05T11:52:20Z;27.3398027
2021-02-05T12:02:20Z;27.3374934
2021-02-05T12:12:20Z;27.3351841
2021-02-05T12:22:20Z;27.3374934
2021-02-05T12:32:20Z;27.3328748
2021-02-05T12:42:20Z;27.3351841
2021-02-05T12:52:20Z;27.3305655
2021-02-05T13:02:20Z;27.3282562
2021-02-05T13:12:20Z;27.3259469
2021-02-05T13:22:20Z;27.3259469
2021-02-05T13:32:20Z;27.3259469
2021-02-05T13:42:35Z;27.3236376
2021-02-05T13:52:35Z;27.3236376
2021-02-05T14:02:35Z;27.3236376
2021-02-05T14:12:35Z;27.3259469
2021-02-05T14:22:35Z;27.3236376
2021-02-05T14:32:35Z;27.3213283
2021-02-05T14:42:35Z;27.3213283
2021-02-05T14:52:35Z;27.3213283
2021-02-05T15:02:35Z;27.3213283
2021-02-05T15:12:35Z;27.3213283
2021-02-05T15:22:35Z;27.3213283
2021-02-05T15:32:35Z;27.3236376
2021-02-05T15:42:35Z;27.319019
2021-02-05T15:52:35Z;27.3213283
2021-02-05T16:02:35Z;27.319019
